,time,VNINDEX,MA50,z_score,sign,cross,asset_allocation,return,return_shifted
416,2024-03-04,1261.41,1173.3378,1.18880023002257,1,False,28704559951.26663,0.00043495577949470565,-0.0417109484576611
417,2024-03-05,1269.98,1176.8998,1.2679091546364203,1,False,27507265530.639503,-0.0417109484576611,0.09194273417211285
418,2024-03-06,1262.73,1180.2284000000002,1.100804188598063,1,False,30036358733.124813,0.09194273417211285,-0.01891192740876524
419,2024-03-07,1268.46,1183.5824,1.1383366975602283,1,False,29468313297.140324,-0.01891192740876524,0.19478009719371614
420,2024-03-08,1247.35,1186.4808,0.7590877547289252,1,False,35208154225.29219,0.19478009719371614,0.09851874888807588
421,2024-03-11,1235.49,1189.1294,0.5299025024021495,1,False,38676817530.2264,0.09851874888807588,-0.04304223123331108
422,2024-03-12,1245.0,1191.6761999999999,0.6398967643572554,1,False,37012081006.72182,-0.04304223123331108,-0.14562620145104244
423,2024-03-13,1270.51,1194.6414,0.9960259344120305,1,False,31622152241.914646,-0.14562620145104244,0.068764931805124
424,2024-03-14,1264.26,1197.4868000000001,0.8523503527561156,1,False,33796647384.361156,0.068764931805124,0.022473992561015788
425,2024-03-15,1263.78,1200.1838,0.8021648388786807,1,False,34556192986.264565,0.022473992561015788,0.15561462400823656
426,2024-03-18,1243.56,1202.4564,0.44686024667231455,1,False,39933641964.97819,0.15561462400823656,0.019845180293713627
427,2024-03-19,1242.46,1204.6712,0.3944979736471589,1,False,40726132289.557785,0.019845180293713627,-0.08982681314346286
428,2024-03-20,1260.08,1206.9894,0.6362130181072635,1,False,37067833614.32773,-0.08982681314346286,-0.08917353559588803
429,2024-03-21,1276.42,1209.5034,0.8546155723626727,1,False,33762363834.058018,-0.08917353559588803,-0.02009347117971827
430,2024-03-22,1281.8,1212.0458,0.8994397505743835,1,False,33083960749.39921,-0.02009347117971827,0.11629658106811247
431,2024-03-25,1267.86,1214.1992,0.6452201883977603,1,False,36931512272.74597,0.11629658106811247,-0.07688971346968276
432,2024-03-26,1282.21,1216.6716000000001,0.8328448215833564,1,False,34091858876.09246,-0.07688971346968276,0.010876715133850912
433,2024-03-27,1283.09,1219.1026,0.8083444337886129,1,False,34462666313.47117,0.010876715133850912,-0.03143132254636327
434,2024-03-28,1290.18,1221.6617999999999,0.879915263589022,1,False,33379459132.764767,-0.03143132254636327,0.06215369893939782
435,2024-03-29,1284.09,1224.2496,0.7428363047203924,1,False,35454115986.46256,0.06215369893939782,0.03451201042238239
436,2024-04-01,1281.52,1226.7975999999999,0.6619897639508915,1,False,36677708806.90371,0.03451201042238239,-0.019826065644510393
437,2024-04-02,1287.04,1229.2759999999998,0.710036430305821,1,False,35950534144.4078,-0.019826065644510393,0.11803214149386343
438,2024-04-03,1271.47,1231.4548,0.42966732463762936,1,False,40193852677.32051,0.11803214149386343,0.030952633037792943
439,2024-04-04,1268.25,1233.4386,0.34746544326671247,1,False,41437958249.61672,0.030952633037792943,0.084305109701303
440,2024-04-05,1255.11,1234.9108,0.11664367245151336,1,False,44931389865.648674,0.084305109701303,0.03250976122900484
441,2024-04-08,1250.35,1236.2606,0.02013015256219711,1,False,46392098621.86824,0.03250976122900484,-0.05546897868147671
442,2024-04-09,1262.82,1237.9669999999999,0.19015747304415634,1,False,43818776292.42287,-0.05546897868147671,0.03258229323300088
443,2024-04-10,1258.56,1239.6788,0.09582387160466137,1,False,45246492510.693855,0.03258229323300088,0.011183828836588416
444,2024-04-11,1258.2,1241.4354,0.062388977467744536,1,False,45752521538.389435,0.011183828836588416,-0.08559977426164733
445,2024-04-12,1276.6,1243.454,0.3211579346700845,1,False,41836116022.80214,-0.08559977426164733,0.347495236887011
446,2024-04-15,1216.61,1244.2724,-0.6394025947805616,-1,True,56373967070.57825,0.347495236887011,0.007000029686299092
447,2024-04-16,1215.68,1244.993,-0.6654763150216954,-1,False,56768586513.60674,0.007000029686299092,0.09789024702505378
448,2024-04-17,1193.01,1245.567,-1.032650405222242,-1,False,62325677470.686844,0.09789024702505378,0.06980071624312978
449,2024-04-19,1174.85,1245.6036,-1.3200931882950013,-1,False,66676054398.47909,0.06980071624312978,-0.053844129338355806
450,2024-04-22,1190.22,1245.957,-1.082883308631197,-1,False,63085940301.67613,-0.053844129338355806,0.04792749255704143
451,2024-04-23,1177.4,1245.7838,-1.2826586176979737,-1,False,66109491235.938675,0.04792749255704143,-0.10077882138171235
452,2024-04-24,1205.61,1246.1264,-0.8424509408241777,-1,False,59447054627.03613,-0.10077882138171235,0.003091858935945435
453,2024-04-25,1204.97,1246.2551999999998,-0.8545952981011538,-1,False,59630856534.100365,0.003091858935945435,-0.017679288658808967
454,2024-04-26,1209.52,1246.3956,-0.7849390053740749,-1,False,58576625408.46198,-0.017679288658808967,-0.027373330797406004
455,2024-05-02,1216.36,1246.5287999999998,-0.678994968712697,-1,False,56973188064.160416,-0.027373330797406004,-0.01992737050859894
456,2024-05-03,1221.03,1246.45,-0.6039804996219945,-1,False,55837862236.549805,-0.01992737050859894,-0.08700075270833718
457,2024-05-06,1241.58,1246.6804,-0.2830017247450804,-1,False,50979926192.345535,-0.08700075270833718,-0.031318204626777035
458,2024-05-07,1248.63,1247.0522,-0.17750946828417452,1,True,49383326431.99567,-0.031318204626777035,-0.006617970282553842
459,2024-05-08,1250.46,1247.5152,-0.1559156384225272,1,False,49056509045.215065,-0.006617970282553842,0.012441042965654292
460,2024-05-09,1248.64,1248.248,-0.19624097044214195,1,False,49666823181.99159,0.012441042965654292,0.020942060587855194
461,2024-05-10,1244.7,1248.6585999999998,-0.26496526904936957,-1,True,50706948802.275154,0.020942060587855194,0.021567673384405683
462,2024-05-13,1240.18,1248.713,-0.33722482670783804,-1,False,51800579712.362404,0.021567673384405683,-0.015347792214503997
463,2024-05-14,1243.28,1248.4876000000002,-0.2846951106713217,-1,False,51005555178.346214,-0.015347792214503997,-0.05191985533237031
464,2024-05-15,1254.39,1248.5208,-0.10972032309889487,1,True,48357354132.33925,-0.05191985533237031,-0.07010521715313434
465,2024-05-16,1268.78,1248.7308,0.11427419587562145,1,False,44967251319.94059,-0.07010521715313434,-0.02177711000311422
466,2024-05-17,1273.11,1248.9648000000002,0.17897670290803183,1,False,43987994541.40856,-0.02177711000311422,-0.023468488201080273
467,2024-05-20,1277.58,1249.1168,0.2471860352727723,1,False,42955662810.52433,-0.023468488201080273,0.004052909334379962
468,2024-05-21,1277.14,1249.405,0.2356830163223353,1,False,43129758217.29359,0.004052909334379962,0.056534975299554535
469,2024-05-22,1266.91,1249.374,0.07457440567204375,1,False,45568098032.784035,0.056534975299554535,-0.07054752188608038
470,2024-05-23,1281.03,1250.0475999999999,0.2869806045393907,1,False,42353381639.50915,-0.07054752188608038,0.11080064711985349
471,2024-05-24,1261.93,1250.5764,-0.023085940880004683,1,False,47046163732.88088,0.11080064711985349,-0.026914926594268418
472,2024-05-27,1267.68,1251.03,0.06057869736376333,1,False,45779919689.46846,-0.026914926594268418,-0.07220139686014548
473,2024-05-28,1281.73,1251.2544,0.27897493301496823,1,False,42474545539.74356,-0.07220139686014548,0.0521082285926564
474,2024-05-29,1272.64,1251.422,0.1327371573549903,1,False,44687818868.09771,0.0521082285926564,0.034083285451528944
475,2024-05-30,1266.32,1251.4728,0.03210074822361532,1,False,46210926554.7853,0.034083285451528944,0.025677559141887185
476,2024-05-31,1261.72,1251.836,-0.04630049271956615,1,False,47397510354.39721,0.025677559141887185,-0.08841851254409738
477,2024-06-03,1280.0,1252.5868,0.23059969924151458,1,False,43206692990.567955,-0.08841851254409738,-0.016883259168431697
478,2024-06-04,1283.52,1253.0556,0.27879801209730276,1,False,42477223194.99734,-0.016883259168431697,-0.0037788691759315096
479,2024-06-05,1284.35,1253.2142,0.2894037892510038,1,False,42316707325.5866,-0.0037788691759315096,0.004662125820900087
480,2024-06-06,1283.56,1253.2494,0.27636850878148533,1,False,42513993139.46469,0.004662125820900087,-0.02038846962761398
481,2024-06-07,1287.58,1253.6437999999998,0.3336403372718967,1,False,41647197881.592125,-0.02038846962761398,-0.016766896057643255
482,2024-06-10,1290.67,1253.813,0.37977878515770386,1,False,40948903643.61937,-0.016766896057643255,0.03670256119234261
483,2024-06-11,1284.41,1253.8394,0.2804756015130349,1,False,42451833285.35865,0.03670256119234261,-0.08774089634276827
484,2024-06-12,1300.19,1254.0396,0.5265820758937969,1,False,38727071381.507515,-0.08774089634276827,-0.005998041808500165
485,2024-06-13,1301.51,1254.388,0.5419299655013893,1,False,38494784788.24046,-0.005998041808500165,0.13394934372410994
486,2024-06-14,1279.91,1254.3558,0.20123398621093536,1,False,43651135947.426125,0.13394934372410994,0.026807622202359438
487,2024-06-17,1274.77,1254.1104,0.12391638588846013,1,False,44821319108.60856,0.026807622202359438,-0.024373123103101357
488,2024-06-18,1279.5,1254.271,0.19609696099439708,1,False,43728883580.331055,-0.024373123103101357,-0.00032366068987788044
489,2024-06-19,1279.79,1254.5018,0.19703211441634866,1,False,43714730259.70386,-0.00032366068987788044,-0.010753170385959354
490,2024-06-20,1282.3,1255.0456,0.2280912133731692,1,False,43244658316.84501,-0.010753170385959354,0.005049695326571069
491,2024-06-21,1282.02,1255.6789999999999,0.21366268067702635,1,False,43463030665.84675,0.005049695326571069,0.15251194198319618
492,2024-06-24,1254.12,1255.505,-0.22431136961123793,-1,True,50091661877.17024,0.15251194198319618,-0.011836488457515615
493,2024-06-25,1256.56,1255.465,-0.18513602355645217,1,True,49498752499.54334,-0.011836488457515615,-0.022310492190940612
494,2024-06-26,1261.24,1255.5258000000001,-0.11216878222732189,1,False,48394410968.44098,-0.022310492190940612,0.00889130847178965
495,2024-06-27,1259.09,1255.1756,-0.14059934183594955,1,False,48824700604.67194,0.00889130847178965,0.07023820133168668
496,2024-06-28,1245.32,1255.7498,-0.36718764783554714,-1,True,52254059755.70222,0.07023820133168668,-0.03871775350648621
497,2024-07-01,1254.56,1256.5274,-0.2335112573299058,-1,False,50230899950.36774,-0.03871775350648621,-0.06517914937364411
498,2024-07-02,1269.79,1258.0629999999999,-0.0171875238570799,1,True,46956892619.33015,-0.06517914937364411,-0.02555883215484378
499,2024-07-03,1276.85,1260.1029999999998,0.062110958882841176,1,False,45756729282.359665,-0.02555883215484378,-0.0065134155669897
500,2024-07-04,1279.89,1261.8964,0.08180288887957056,1,False,45458696689.55741,-0.0065134155669897,-0.005454841882162276
501,2024-07-05,1283.04,1264.0092,0.09818702957635247,1,False,45210726686.9467,-0.005454841882162276,0.005494278864002222
502,2024-07-08,1283.56,1265.5682000000002,0.08177445516065619,1,False,45459127027.00897,0.005494278864002222,-0.0440464319823638
503,2024-07-09,1293.71,1267.343,0.2140733899501788,1,False,43456814680.43619,-0.0440464319823638,0.05115486858088403
504,2024-07-10,1285.94,1268.8714,0.06719111666155789,1,False,45679842324.357735,0.05115486858088403,0.018259467833442233
505,2024-07-11,1283.8,1270.2202,0.012080250808361823,1,False,46513931935.91605,0.018259467833442233,0.021815737100938204
506,2024-07-12,1280.75,1271.4145999999998,-0.054966458383133694,1,False,47528667646.56093,0.021815737100938204,0.008525099446081041
507,2024-07-15,1279.82,1272.1794,-0.08173838438863881,1,False,47933854264.78759,0.008525099446081041,-0.003536230149231545
508,2024-07-16,1281.18,1272.8303999999998,-0.07053865843990832,1,False,47764349124.16758,-0.003536230149231545,0.06448868044467493
509,2024-07-17,1268.66,1273.1944,-0.2740608997987063,-1,True,50844608971.48391,0.06448868044467493,-0.024751846749204498
510,2024-07-18,1274.44,1273.7104,-0.19090806849532868,1,True,49586111002.19851,-0.024751846749204498,0.0485113810044997
511,2024-07-19,1264.78,1274.112,-0.3498462386021037,-1,True,51991601725.55757,0.0485113810044997,0.047957268313677304
512,2024-07-22,1254.64,1274.4012,-0.5145912059708632,-1,False,54484976919.567986,0.047957268313677304,0.09916989106520546
513,2024-07-23,1231.81,1274.1717999999998,-0.8716018213118722,-1,False,59888246145.37178,0.09916989106520546,-0.027858062167263165
514,2024-07-24,1238.47,1273.8534,-0.7613674523970786,-1,False,58219875661.16566,-0.027858062167263165,0.01875903416557123
515,2024-07-25,1233.19,1273.1416,-0.8335290716904059,-1,False,59312024297.80878,0.01875903416557123,-0.03845406593300282
516,2024-07-26,1242.11,1272.5215999999998,-0.682830361463544,-1,False,57031235804.84097,-0.03845406593300282,-0.021419570552197564
517,2024-07-29,1246.6,1271.902,-0.6021165113822922,-1,False,55809651225.840164,-0.021419570552197564,0.003848549468682849
518,2024-07-30,1245.06,1271.2604000000001,-0.6163080964208476,-1,False,56024437429.41274,0.003848549468682849,-0.028838809065576787
519,2024-07-31,1251.51,1270.9524000000001,-0.5095552784215664,-1,False,54408759375.379555,-0.028838809065576787,0.1031228716182071
520,2024-08-01,1226.96,1269.871,-0.8802772648817482,-1,False,60019546883.35274,0.1031228716182071,-0.040417036450458244
521,2024-08-02,1236.6,1269.3644,-0.7199963913819696,-1,False,57593734669.22828,-0.040417036450458244,0.19484269471691773
522,2024-08-05,1188.07,1267.7722,-1.4614498422086415,-1,False,68815453130.99188,0.19484269471691773,-0.0821258287624882
523,2024-08-06,1210.28,1266.3432,-1.088036130358241,-1,False,63163927010.94301,-0.0821258287624882,-0.025492827776555038
524,2024-08-07,1215.88,1265.2079999999999,-0.9816434727984914,-1,False,61553699897.96214,-0.025492827776555038,0.024857786274308458
525,2024-08-08,1208.32,1264.048,-1.0827411400366433,-1,False,63083788614.41861,0.024857786274308458,-0.06094640963585185
526,2024-08-09,1223.64,1263.2864,-0.8287079766839867,-1,False,59239058192.14277,-0.06094640963585185,-0.0308108304443806
527,2024-08-12,1230.28,1262.292,-0.7081110968772837,-1,False,57413853614.49986,-0.0308108304443806,-0.0050052342591213606
528,2024-08-13,1230.42,1261.23,-0.6891236912491192,-1,False,57126483827.44039,-0.0050052342591213606,-0.004267899187516133
529,2024-08-14,1230.36,1260.1502,-0.6730144098351439,-1,False,56882673753.5276,-0.004267899187516133,0.02353665076821887
530,2024-08-15,1223.56,1258.9502,-0.7614748686685209,-1,False,58221501380.42692,0.02353665076821887,-0.12063148696570547
531,2024-08-16,1252.23,1258.2432000000001,-0.297420779534922,-1,False,51198155095.53014,-0.12063148696570547,-0.046560865338189705
532,2024-08-19,1261.62,1257.6621999999998,-0.13991377327998697,1,True,48814324690.563416,-0.046560865338189705,-0.05469323945483007
533,2024-08-20,1272.55,1257.425,0.03648901884217224,1,False,46144511141.43661,-0.05469323945483007,-0.061254349479512915
534,2024-08-21,1284.05,1257.1022,0.2232480032520399,1,False,43317959129.41777,-0.061254349479512915,0.0049418065575790315
535,2024-08-22,1282.78,1256.7276,0.20910380774500478,1,False,43532028103.90447,0.0049418065575790315,-0.013355359773115083
536,2024-08-23,1285.32,1256.8358,0.2475177619933968,1,False,42950642206.92347,-0.013355359773115083,0.030085876949041523
537,2024-08-26,1280.02,1256.9408,0.16213762270868112,1,False,44242849943.24328,0.030085876949041523,-0.0028034544957404872
538,2024-08-27,1280.56,1256.962,0.17033285235917428,1,False,44118817126.66552,-0.0028034544957404872,-0.004589825651653556
539,2024-08-28,1281.44,1256.995,0.18371249675772602,1,False,43916319448.09694,-0.004589825651653556,-0.00025368606947662187
540,2024-08-29,1281.47,1256.9784,0.18444861414730218,1,False,43905178489.63027,-0.00025368606947662187,-0.012867216640800927
541,2024-08-30,1283.87,1257.0154,0.221775768472884,1,False,43340241046.351166,-0.012867216640800927,0.04690813208150724
542,2024-09-04,1275.8,1257.4489999999998,0.08744856173440237,1,False,45373250797.79777,0.04690813208150724,0.04122019794968712
543,2024-09-05,1268.21,1257.682,-0.03612753995372755,1,False,47243545177.303795,0.04122019794968712,-0.02781053051334803
544,2024-09-06,1273.96,1257.9364,0.050683763182828086,1,False,45929677122.59165,-0.02781053051334803,0.03332830157251121
545,2024-09-09,1267.73,1258.1091999999999,-0.05045813428473288,1,False,47460435252.86146,0.03332830157251121,0.06396568938089686
546,2024-09-10,1255.23,1258.3074000000001,-0.2510453839915239,-1,True,50496274712.12817,0.06396568938089686,0.009157536905697095
547,2024-09-11,1253.27,1258.2816,-0.28159899461215127,-1,False,50958696211.40469,0.009157536905697095,-0.01571113431875082
548,2024-09-12,1256.35,1258.0128,-0.22869964022979125,-1,False,50158077290.5189,-0.01571113431875082,0.019719789475087346
549,2024-09-13,1251.71,1257.5099999999998,-0.29405296349504545,-1,False,51147184015.16309,0.019719789475087346,0.05439648942724329
550,2024-09-16,1239.26,1256.6974,-0.47788327485711407,-1,False,53929411269.67718,0.05439648942724329,-0.0894243130857274
551,2024-09-17,1258.95,1256.2156000000002,-0.15923922423298387,1,True,49106810711.76861,-0.0894243130857274,-0.0307844803999191
552,2024-09-18,1264.9,1255.8424,-0.05935472900169061,1,False,47595083059.90963,-0.0307844803999191,-0.034251729213024884
553,2024-09-19,1271.27,1255.3936,0.048358516836348946,1,False,45964869163.070175,-0.034251729213024884,-0.005450946165665216
554,2024-09-20,1272.04,1255.1156,0.0649132598465955,1,False,45714317135.750435,-0.005450946165665216,0.017015650675008098
555,2024-09-23,1268.48,1254.8092,0.013517733264406147,1,False,46492175986.9789,0.017015650675008098,-0.044147608474085276
556,2024-09-24,1276.99,1254.7340000000002,0.14913393526017382,1,False,44439657604.397484,-0.044147608474085276,-0.055609891511002485
557,2024-09-25,1287.48,1254.8872000000001,0.31241930505818627,1,False,41968373066.23084,-0.055609891511002485,-0.021668666167646733
558,2024-09-26,1291.49,1255.0934,0.3725060717207607,1,False,41058974400.65943,-0.021668666167646733,0.005911261208804586
559,2024-09-27,1290.92,1255.5386,0.3564694542551089,1,False,41301684723.30735,0.005911261208804586,0.018812747749416436
560,2024-09-30,1287.94,1255.8086,0.3051307951107375,1,False,42078682899.63286,0.018812747749416436,-0.021088013308698472
561,2024-10-01,1292.2,1256.357,0.36376112350466167,1,False,41191327074.6329,-0.021088013308698472,0.02915952768994412
562,2024-10-02,1287.84,1257.021,0.2843994547227146,1,False,42392446717.0512,0.02915952768994412,0.0601508254115779
563,2024-10-03,1278.1,1257.9468,0.115917032968242,1,False,44942387378.298164,0.0601508254115779,0.04331552679651551
564,2024-10-04,1270.6,1258.5894,-0.01270763347759345,1,False,46889090563.08222,0.04331552679651551,0.007162742318712834
565,2024-10-07,1269.93,1259.3242,-0.034898571436363435,1,False,47224945036.34437,0.007162742318712834,-0.007353789889981144
566,2024-10-08,1271.98,1259.9216000000001,-0.01195256027540772,1,False,46877662712.981186,-0.007353789889981144,-0.046741555155036196
567,2024-10-09,1281.85,1260.6265999999998,0.13282245851172264,1,False,44686527855.743195,-0.046741555155036196,-0.019709683425247704
568,2024-10-10,1286.36,1261.4525999999998,0.19101680321568038,1,False,43805770538.332985,-0.019709683425247704,-0.007053460911252141
569,2024-10-11,1288.39,1262.1902,0.21143221339358434,1,False,43496788248.15357,-0.007053460911252141,0.017795190417772222
570,2024-10-14,1286.34,1263.3778,0.16028943097948437,1,False,44270821877.59098,0.017795190417772222,0.033209774137245684
571,2024-10-15,1281.08,1264.2674,0.06314720997203066,1,False,45741045873.016014,0.033209774137245684,0.017918295665989792
572,2024-10-16,1279.48,1266.0955999999999,0.008993612655499746,1,False,46560647457.04031,0.017918295665989792,-0.028319063918147314
573,2024-10-17,1286.52,1267.6204,0.09611452739796991,1,False,45242093505.63406,-0.028319063918147314,0.012955183182991936
574,2024-10-18,1285.46,1269.012,0.05738780224155935,1,False,45828213114.581604,0.012955183182991936,0.03713835877563909
575,2024-10-21,1279.77,1270.4409999999998,-0.055067556050371606,1,False,47530197735.27738,0.03713835877563909,0.054349028910364305
576,2024-10-22,1269.89,1271.366,-0.22574885206727507,-1,True,50113417826.1073,0.054349028910364305,-0.0009426914221759564
577,2024-10-23,1270.9,1272.1784,-0.22262746159129781,-1,False,50066176336.98671,-0.0009426914221759564,0.06699520091683997
578,2024-10-24,1257.41,1272.7182,-0.4442493446878218,-1,False,53420369879.821075,0.06699520091683997,0.022990913191982543
579,2024-10-25,1252.72,1273.1653999999999,-0.52539917845904,-1,False,54648552966.41164,0.022990913191982543,-0.006237586511622761
580,2024-10-28,1254.77,1273.7896,-0.5028765137796456,-1,False,54307677889.548645,-0.006237586511622761,-0.030018991337239398
581,2024-10-29,1261.78,1273.9805999999999,-0.3951601086394984,-1,False,52677416177.4367,-0.030018991337239398,0.014024867339696101
582,2024-10-30,1258.63,1273.9208,-0.4439744854050188,-1,False,53416209951.123215,0.014024867339696101,-0.02690538403078646
583,2024-10-31,1264.48,1273.7594,-0.3490153421494868,-1,False,51979026308.91913,-0.02690538403078646,0.04142657394119986
584,2024-11-01,1254.89,1273.1761999999999,-0.4912913529745694,-1,False,54132339285.697136,0.04142657394119986,0.04159740096845477
585,2024-11-04,1244.71,1272.4148,-0.6400723668260114,-1,False,56384103908.324715,0.04159740096845477,-0.0078069414445471885
586,2024-11-05,1245.76,1271.6236,-0.610987831682436,-1,False,55943916510.70916,-0.0078069414445471885,-0.06792643766971074
587,2024-11-06,1261.28,1271.2488,-0.3599054564922992,-1,False,52143845552.84497,-0.06792643766971074,0.005106705290193858
588,2024-11-07,1259.75,1270.8326,-0.37749960989383563,-1,False,52410128804.78073,0.005106705290193858,0.030163416343095273
589,2024-11-08,1252.56,1270.255,-0.48195245596345165,-1,False,53990997340.51458,0.030163416343095273,0.007160202558011974
590,2024-11-11,1250.32,1269.632,-0.5074954134515891,-1,False,54377583817.781746,0.007160202558011974,0.020747544719993183
591,2024-11-12,1244.82,1268.8509999999999,-0.5820391465292135,-1,False,55505785169.80635,0.020747544719993183,-0.007818489746200585
592,2024-11-13,1246.04,1268.2558,-0.5533653206587941,-1,False,55071813757.60141,-0.007818489746200585,0.058274192063985764
593,2024-11-14,1231.89,1267.5294000000001,-0.7654113590866057,-1,False,58281079209.82393,0.058274192063985764,0.050095989761091975
594,2024-11-15,1218.57,1266.4216,-0.9583215046874948,-1,False,61200727557.18466,0.050095989761091975,0.0017102350811486478
595,2024-11-18,1217.12,1265.4094,-0.9652372169870067,-1,False,61305395188.444786,0.0017102350811486478,0.04277413366819194
596,2024-11-19,1205.15,1264.4078,-1.1384996628205792,-1,False,63927680356.81665,0.04277413366819194,-0.04534350756784622
597,2024-11-20,1216.54,1263.6732000000002,-0.9469732915400169,-1,False,61028975098.76248,-0.04534350756784622,-0.04838175138618139
598,2024-11-21,1228.33,1263.1127999999999,-0.751880068187199,-1,False,58076286398.1807,-0.04838175138618139,-0.0009970385238877721
599,2024-11-22,1228.1,1262.6406000000002,-0.7480541533426603,-1,False,58018382103.317375,-0.0009970385238877721,-0.027572429548388455
600,2024-11-25,1234.7,1262.5494,-0.6423565422451746,-1,False,56418674350.26218,-0.027572429548388455,-0.03291042688973156
601,2024-11-26,1242.13,1262.213,-0.5196745230516803,-1,False,54561911692.8423,-0.03291042688973156,-0.0013083889376716007
602,2024-11-27,1241.97,1261.7544,-0.5149576850146029,-1,False,54490523491.16517,-0.0013083889376716007,-0.003173029251363091
603,2024-11-28,1242.11,1261.1712,-0.5035336486166938,-1,False,54317623466.20561,-0.003173029251363091,-0.038651782719728134
604,2024-11-29,1250.46,1260.7395999999999,-0.3648150119575477,-1,False,52218150486.137825,-0.038651782719728134,-0.005015195759288438
605,2024-12-02,1251.21,1260.3942,-0.34751151434931976,-1,False,51956266239.26186,-0.005015195759288438,0.0038505288035013407
606,2024-12-03,1249.83,1259.8509999999999,-0.36073003434070805,-1,False,52156325338.93852,0.0038505288035013407,0.038864563966600096
607,2024-12-04,1240.41,1258.9096,-0.49466232831654283,-1,False,54183358181.3365,0.038864563966600096,-0.12177754480528569
608,2024-12-05,1267.53,1258.4304000000002,-0.058691275560445184,1,True,47585041852.707954,-0.12177754480528569,-0.01520119374789819
609,2024-12-06,1270.14,1258.0148,-0.010897353373605064,1,False,46861692412.0031,-0.01520119374789819,-0.020315144935446172
610,2024-12-09,1273.84,1257.7328,0.052004351461125316,1,False,45909690338.732956,-0.020315144935446172,0.007120784629852661
611,2024-12-10,1272.07,1257.3301999999999,0.030404202995277217,1,False,46236603356.058304,0.007120784629852661,0.014635195618542207
612,2024-12-11,1268.86,1256.9506,-0.014306240340794044,1,False,46913285090.91116,0.014635195618542207,0.006599492832798148
613,2024-12-12,1267.35,1256.7356,-0.03476272144601395,1,False,47222888979.63165,0.006599492832798148,0.023386738300809062
614,2024-12-13,1262.57,1256.575,-0.10773312207724822,1,False,48327278326.006454,0.023386738300809062,-0.006642868167661575
615,2024-12-16,1263.79,1256.4522,-0.08652156776984259,1,False,48006246587.184906,-0.006642868167661575,0.009286908089092494
616,2024-12-17,1261.72,1256.247,-0.11597890056135852,1,False,48452076186.942406,0.009286908089092494,-0.022682909017702202
617,2024-12-18,1266.0,1255.93,-0.043362341765458744,1,False,47353042151.07522,-0.022682909017702202,0.05400304745979323
618,2024-12-19,1254.67,1255.2962,-0.21232497743931053,-1,True,49910250733.72533,0.05400304745979323,-0.016515394505150938
619,2024-12-20,1257.5,1254.6784,-0.15786176851686148,1,True,49085963253.00685,-0.016515394505150938,-0.02791612887514361
620,2024-12-23,1262.76,1254.2068,-0.06732248890089756,1,False,47715673176.87535,-0.02791612887514361,0.00994872319040585
621,2024-12-24,1260.36,1253.7923999999998,-0.09868804016153222,1,False,48190383201.15595,0.00994872319040585,-0.06840734438331209
622,2024-12-25,1274.04,1253.6836,0.11912688390305196,1,False,44893807061.5507,-0.06840734438331209,0.004776861458237747
623,2024-12-26,1272.87,1253.4106000000002,0.1049574139792029,1,False,45108258558.216576,0.004776861458237747,-0.013125062275677668
624,2024-12-27,1275.14,1253.2042,0.14407589259617068,1,False,44516209855.492615,-0.013125062275677668,0.015923669500883753
625,2024-12-30,1272.02,1253.0492,0.09723923894599572,1,False,45225071268.66347,0.015923669500883753,0.027371755359584915
626,2024-12-31,1266.78,1252.987,0.015448066848231247,1,False,46462960855.54912,0.027371755359584915,-0.01519885398850418
627,2025-01-02,1269.71,1252.9632,0.06210779958074078,1,False,45756777097.63204,-0.01519885398850418,0.07870638874172098
628,2025-01-03,1254.59,1252.9068,-0.1758445160768476,1,False,49358127783.44654,0.07870638874172098,0.039295066102084775
629,2025-01-06,1246.35,1252.7794000000001,-0.3039952872075046,-1,True,51297658677.372215,0.039295066102084775,-0.0035252556323016604
630,2025-01-07,1246.95,1252.6229999999998,-0.2920468066607892,-1,False,51116821317.19592,-0.0035252556323016604,-0.02004213094266938
631,2025-01-08,1251.02,1252.4078,-0.2243555998406507,-1,False,50092331290.98365,-0.02004213094266938,0.023829205572238665
632,2025-01-09,1245.77,1252.1506,-0.3032244174948097,-1,False,51285991750.90918,0.023829205572238665,0.0681064268972369
633,2025-01-10,1230.48,1251.4705999999999,-0.53401143598689,-1,False,54778897398.94477,0.0681064268972369,-0.024243302410189238
634,2025-01-13,1235.65,1251.0858,-0.44626497942838284,-1,False,53450876023.60542,-0.024243302410189238,0.028032082672101888
635,2025-01-14,1229.07,1250.7730000000001,-0.5452648700713416,-1,False,54949215399.1954,0.028032082672101888,-0.031768241852144774
636,2025-01-15,1236.18,1250.5814,-0.4299250689610173,-1,False,53203575434.80816,-0.031768241852144774,-0.029470921820093143
637,2025-01-16,1242.36,1250.203,-0.3263252344587281,-1,False,51635617022.6195,-0.029470921820093143,-0.03223822990689884
638,2025-01-17,1249.11,1249.9902,-0.21633729110782657,-1,False,49970976129.65971,-0.03223822990689884,-0.0023931090706581504
639,2025-01-20,1249.55,1249.93,-0.20843587655274595,-1,False,49851390133.414185,-0.0023931090706581504,0.016187680021639173
640,2025-01-21,1246.09,1249.8454000000002,-0.26175541811456676,-1,False,50658368485.527794,0.016187680021639173,0.016584863987313403
641,2025-01-22,1242.53,1249.7996,-0.3172675153346105,-1,False,51498530636.67948,0.016584863987313403,-0.07812309952081298
