time,VNINDEX,sign,cross,asset_allocation
2022-01-13,1496.05,1,False,0.4117009075064191
2022-01-14,1496.02,1,False,0.41383107005367425
2022-01-17,1452.84,-1,True,0.5071861583614297
2022-01-18,1438.94,-1,False,0.5360490379184528
2022-01-19,1442.79,-1,False,0.5269007737540411
2022-01-20,1465.3,-1,False,0.478163451642971
2022-01-21,1472.89,-1,False,0.4621824680432305
2022-01-24,1439.71,-1,False,0.5325817847279737
2022-01-25,1479.58,1,True,0.44636650923619103
2022-01-26,1481.58,1,False,0.4426904845231868
2022-01-27,1470.76,-1,True,0.46590267262199736
2022-01-28,1478.96,1,True,0.4485395522413913
2022-02-07,1497.66,1,False,0.4100038808980121
2022-02-08,1500.99,1,False,0.4051198400515609
2022-02-09,1505.38,1,False,0.3974208487385342
2022-02-10,1506.79,1,False,0.3951434199720716
2022-02-11,1501.71,1,False,0.40618405505331057
2022-02-14,1471.96,-1,True,0.4697004085338179
2022-02-15,1492.75,1,True,0.4250185382181828
2022-02-16,1492.1,1,False,0.4270178937119061
2022-02-17,1507.99,1,False,0.39359279331099506
2022-02-18,1504.84,1,False,0.40140180115248814
2022-02-21,1510.84,1,False,0.3913322568461468
2022-02-22,1503.47,1,False,0.4111867751470063
2022-02-23,1512.3,1,False,0.3949021632541333
2022-02-24,1494.85,1,False,0.4345115785899172
2022-02-25,1498.89,1,False,0.4271010558121643
2022-02-28,1490.13,1,False,0.4472241183951102
2022-03-01,1498.78,1,False,0.4294685768539088
2022-03-02,1485.52,-1,True,0.45859696874144606
2022-03-03,1505.0,1,True,0.41768727931723926
2022-03-04,1505.33,1,False,0.4182165714345114
2022-03-07,1499.05,1,False,0.4326512597325647
2022-03-08,1473.71,-1,True,0.48737278797476025
2022-03-09,1473.74,-1,False,0.4870912496145092
2022-03-10,1479.08,-1,False,0.4755875922146412
2022-03-11,1466.54,-1,False,0.5031601598098365
2022-03-14,1446.25,-1,False,0.5457686083862056
2022-03-15,1452.74,-1,False,0.5301479938875854
2022-03-16,1459.33,-1,False,0.5143575901009385
