date,vn_retail_buy_vol,vn_retail_buy_value,vn_retail_sell_vol,vn_retail_sell_value,fr_retail_buy_vol,fr_retail_buy_value,fr_retail_sell_vol,fr_retail_sell_value,vn_institute_buy_vol,vn_institute_buy_value,vn_institute_sell_vol,vn_institute_sell_value,fr_institute_buy_vol,fr_institute_buy_value,fr_institute_sell_vol,fr_institute_sell_value
4/12/2022,586027277,18102247701,590506477,18530008082,2370700,62540583,1980850,72640287,34216500,1592435991,23626000,894587687,27408590,1362113335,33909740,1622101554
4/08/2022,676051000,20678378876,673685100,20804860827,1475600,46839860,1211500,35041704,33439524,1410956852,25013600,977009844,21641700,1335753073,32697624,1655016286
4/07/2022,699664070,23875990288,682293370,23117480692,1659400,61962837,3495200,113855960,28066600,1164147461,28500500,1394680592,25742800,1719406201,40843800,2195489543
4/06/2022,821973797,26382828585,805306547,25860128268,2258900,65268659,2097500,66944355,47642000,1879308760,64855050,2514002486,24316200,1315061942,23931800,1201392837
4/05/2022,627405792,19795108044,619913592,19417391178,1679300,47597346,1466800,45799671,20002808,841791671.4,20393608,944201639.4,18715600,863628215.5,26029500,1140732789
4/04/2022,683759786,23990551990,675905786,23773428729,1248600,55283623,1382000,47000867,26823900,1094058545,30808000,1308568145,32189550,1557064523,35926050,1567960941
4/01/2022,839517489,23182036462,863157489,23854266690,3684600,68490163,1866500,55383698,48600946,1645575924,32055000,1387721184,36037400,1636972525,30761446,1235703502
03/31/2022,599312020,19217339691,608484820,19894288537,2165700,73291706,2176100,57375712,28518400,1193113133,20937100,854544712,21696900,1210149326,20095000,887684895
03/30/2022,817189800,25959712744,815047100,26064141148,1997200,65761670,2804800,88636890,26292200,1143225644,28168400,1163279756,26161100,1512524256,25620000,1365166520
03/29/2022,657726558,20892404623,651990001,20527534361,2099000,57270352,2983900,88370759,21483680,963729246,26667827,1352166195,24732270,1434884885,24399780,1380217791
03/28/2022,972698343,30146692852,978426843,30328650279,1839600,66170245,2166900,63223741,31002600,1250441586,22045400,983434722,22949000,1250678602,25850400,1338674543
03/25/2022,679861478,21848756537,689165878,21948491459,1844800,65212824,2484800,81979064,29950700,1230858410,22691400,1082097738,30304800,1354366483,27619700,1386625993
03/24/2022,711658750,22262371039,688017223,21812128266,1451300,57562969,2120800,72184868,23199781,1013809909,40684500,1349587531,24046500,1402069093,29533808,1501912345
03/23/2022,730533398,22622574656,733323698,23140740541,1786800,70814933,1970800,72772010,34120825,1393638160,47311300,1894765550,67309109,3866652356,51144334,2845402004
03/22/2022,846513457,25172771483,847903007,25638166408,2130800,86191407,1903600,64274820,35882708,1531914778,39543258,1607117757,29650700,1669438468,24827800,1150757151
03/21/2022,674233714,20820069735,712192914,22211668759,1788000,60168714,1097700,38645778,45471000,1662377520,33492700,1372102893,36846300,1649471788,11555700,569670327
03/18/2022,661818360,19448336079,672109860,19628260673,1962800,64064027,1592300,43813428,34980600,1329332071,24122000,932080233,72953900,3428728128,73891500,3666305971
03/17/2022,642257958,18997742132,630659708,17944001753,2162500,70747147,3726000,58704415,24843550,847163082,37947400,2038269162,30485000,1475831344,27415900,1350508375
03/16/2022,553375865,16472267294,544096665,15878792994,1088400,36207778,1044600,31883475,29712874,1076555002,31442600,1371237780,22437803,1164600534,30031077,1467716359
03/15/2022,592293437,19200691789,563643100,17974513277,1100300,44889995,3153600,89637046,23504430,823346302.4,42827737,1620881278,37553000,1817629576,44826730,2201526061
03/14/2022,759869625,24221145879,743086675,23655908718,1935000,55233527,4996700,156690801,29588376,1284573494,32042650,1125125958,30579700,1379697837,41846676,2002925260
3/11/2022,804232631,25592537673,777525151,24353914896,1511900,52714188,1787800,67942735,21914500,955224664,40025880,1650340230,16806900,803920151,25127100,1332198815
3/10/2022,582677999,19181483501,562870697,18010206482,1570900,61914205,1246600,39824557,19361798,707948555,25388000,1136668922,20453700,1099840676,34559100,1864486976
3/09/2022,830206650,26998444160,815647200,26535492051,1381600,52786374,2608300,90157475,49113726,2247742160,41242300,1641436477,19388270,1084341698,40592446,2116228389
3/08/2022,936528843,31569115219,891676943,29664750084,2609800,112368589,2463600,93455646,43709770,1688843174,55534808,2073261453,20571800,1023801864,53744862,2562661663
3/07/2022,872776021,28244341668,836398021,26487816415,2090600,86549035,2149400,75179932,44711700,1772439943,44461200,2063196586,25129600,1205407606,61699300,2682545319
3/04/2022,797194890,25198105625,798906940,25072336261,2483800,111105155,3596300,87602995,46580100,1809281620,54259350,2409518580,51172000,2492673732,40668200,2041708296
3/03/2022,797629818,26580520243,826212322,27433563579,1809000,50168507,2000700,61688382,52456000,1995300042,34755500,1688208616,34458170,1616671203,23384466,1059199418
3/02/2022,814823230,26783840907,813300230,26694253765,2561100,67081583,818000,37527806,58845600,2430465676,32977600,1353786427,21277800,1045071646,50411900,2240891814
3/01/2022,744383949,23543946526,727379572,22855518708,2800900,73814461,1461400,56972377,26772433,1224536393,55315700,2062810299,35748400,1426819256,25549010,1293815252
02/28/2022,639622923,21014206988,609709325,19998259923,1216700,49513326,1352800,59952962,30628700,1410343467,42631800,1632331210,24179100,1146553170,41953500,1930072856
02/25/2022,660495885,22987072383,649155485,22412274136,2376500,102256759,2104400,66792436,35739625,1444838918,47890500,1955568902,31209300,1364207373,30670925,1463739959
02/24/2022,1025498284,31201828993,1025535184,31661389297,2211400,73696937,7180700,165416125,47221800,1947331642,30920400,1314707510,38624300,1877868234,49919500,1959212874
02/23/2022,617901300,20304517674,605596700,20145238703,1937900,75492429,1249200,46541475,20151400,882391928,35405400,1196942154,23404750,1155568514,21144050,1029248213
02/22/2022,819743980,25835334325,808142680,25298771753,1525100,50582794,2842700,101347325,31479908,1190528020,38374608,1619318466,22089500,1138706717,25478500,1195714312
02/21/2022,708829406,21205683263,715337206,21750686338,2130200,72335406,2071600,76445372,32243200,1258008811,27108400,888851406,19543000,886319730.8,18228600,706364094.8
02/18/2022,625093700,19913369133,617404400,19625900487,1120400,39205515,1645800,67865398,24689500,1078226287,33427300,1467611144,24869800,1245697524,23295900,1115121430
02/17/2022,525828850,16299769648,550037150,17669240983,1152600,33637227,1241700,52253386,36515100,1681798925,26628000,1081543149,33358300,1741393437,18948000,953561718.6
02/16/2022,606017380,17257898780,606393094,17376788497,1313200,41341948,1079500,36917119,32165514,1163386286,34172600,1034441645,41686617,1622920470,39537517,1637400223
02/15/2022,499977600,15574168541,522344800,16852920436,955700,37739774,1329700,50248019,36497300,1674050537,30527400,1405950358,41862500,2143625430,25091200,1120465469
02/14/2022,717304666,23099866479,706026666,22983769511,1663900,56902659,2520400,94601384,30378038,1407495816,32549400,1232741199,21788100,1210159245,30038238,1463312105
2/11/2022,541569825,17436038730,521985825,16928515446,1180900,36437402,1855991,84760549,21453498,891881156.1,30377200,867852117,41221047,3134216383,51206254,3617445559
2/10/2022,563943670,18495610971,542774770,17424991403,1932900,56616294,1742900,59876716,23902800,1072968639,34083100,1409470319,54694920,2317847990,65873520,3048705456
2/09/2022,663740711,20876601234,636065611,20213418288,2010300,63434125,1562700,56918330,52254400,2338558282,88213900,3222598650,48738500,2255864559,40901700,2041522932
2/08/2022,633752100,19877617824,599692900,18812887462,1593600,49624222,1888600,57526373,31246607,1272509648,57532208,1990480199,28426400,1293612908,35904999,1632470568
2/07/2022,481570965,15258805212,481002965,15238163389,2581200,81902743,2232900,73845247,16784900,666674797,25001000,994855551,42415100,2082004954,35115300,1782523519
01/28/2022,583160179,16911934559,598625579,17858220800,1989800,46430047,1033900,31988633,44772900,2002596899,40464200,1391609725,46861000,1899536663,36660200,1578679010
01/27/2022,480872440,14220231259,483387540,14369002758,2559300,56979397,1586100,45923317,22531800,1036532268,29772800,1033038375,38375200,1671739528,29592300,1537518002
01/26/2022,701981032,20074067832,681203032,19661773751,3043300,55792757,3122500,87126446,27483600,1109840186,59094700,1838207196,51025900,2316995643,40113600,1969589025
01/25/2022,628828250,18263048413,658413550,19293318313,1884200,61393312,2273400,89046328,28062000,1094510111,36578700,1356888785,67850900,2861952282,29359700,1541650692
01/24/2022,730027049,22138640334,703279749,21200910731,2441200,73137965,1750900,61064051,31096820,1298639073,50038000,2014319064,28032200,1428240707,36528620,1662364233
01/21/2022,728504486,20542071467,667286386,18336259160,2539400,66944080,2852800,66683931,24565262,1084739809,54737200,2171940811,26604500,1347539761,57337262,2466411215
01/20/2022,706191800,19792067481,695698600,19523323781,2134400,65694540,2426700,66113492,24769705,1339656022,34101305,1457643177,28264400,1258446359,29133700,1408783952
01/19/2022,545695176,19590570332,513521006,14961644200,1849200,63811142,1817300,72233210,36997983,1865085577,37967272,1688982189,36763290,1590769782,68000071,6387377234
01/18/2022,613133642,18833801037,656968642,20355716339,2179900,85392333,1830700,66873299,46262763,1841938456,31496208,1218262910,54802000,2286051952,26082755,1406331231
01/17/2022,870267290,27894158398,854852897,27590714832,3216100,105024399,2030400,72847234,39137649,1755437811,58539643,2260794625,40382400,1691288960,37580499,1521552878
01/14/2022,682330666,19649452208,705169866,20067830551,1667900,43824444,1578900,56674165,29960100,1303291268,29780400,1654748551,37057300,1531026985,14486800,748341637.6
01/13/2022,878000204,27276234573,871033604,26873572301,2640100,97432982,2173900,69724023,37352305,1552466645,39597505,1836845229,28718500,1528085244,33906100,1674077891
1/12/2022,993288882,31418453020,996972782,31660467331,2590100,89650948,2544700,83101925,54787467,2122538361,54996367,2313118466,35058100,1764891321,31210700,1338845929
1/11/2022,1059493059,30843033565,1129949413,32500267827,4948900,121544786,6354600,150114730,109537000,2918426033,39650746,1365323405,33716200,1522366041,31740400,1389664464
1/10/2022,1247063001,37243086970,1233602901,36975105258,3651500,119108315,3537100,117893532,45694025,2017806946,49751200,1811388793,35379100,2000830866,44896425,2476445514
1/07/2022,913428542,27614423773,889920242,27209007186,2224400,71951461,2580900,76193870,37000521,1771804337,50676500,1703197540,40016100,2217449228,49491921,2687230204
1/06/2022,1000186100,30915214411,1011132300,31220817767,2648600,96121257,4453200,161861769,40613970,2025480374,27497500,1448419785,39097800,1996762725,39463470,2202479446
1/05/2022,909515121,28718498083,942802345,28768622007,2200700,67762043,2820200,94560525,84075124,2702488360,48480400,2390913479,29201500,1518401144,30889500,1753053619
1/04/2022,732075422,23964165756,746179447,24520156654,1696800,63681511,3203700,101074116,52504507,2270742940,50047782,2148546856,39305100,1737728965,26150900,1266541546
12/31/2021,772653797,23247073542,768149700,23577684263,1714400,52458420,2820500,76947148,31271860,1683891739,35899657,1474014966,20429700,806101756,19199900,660879080
12/30/2021,673613596,20163579836,668155548,20000291228,1360800,49014928,2087198,75340119,20539700,922464176,28579850,1154170444,15873700,637739670,12565200,542996819
12/29/2021,765013193,23129476616,746162540,22390924925,1676100,51380840,2868700,73519400,25444600,1337255209,49826453,2306021198,17753500,735648090,11029700,483295232
12/28/2021,882710300,25595413022,917653165,26875033360,2446100,68226644,2045000,58307709,53352382,2108008141,32526400,1196710053,37286900,1471701549,23571117,1113298234
12/27/2021,665321314,19399572010,687398514,20353320868,1386300,43083889,1911600,58422715,33736200,1445043995,22687900,937198361,25237600,1064024666,13683400,602782616.1
12/24/2021,799735925,22736882575,803987970,22956152036,2790800,76606256,2825500,91634128,39358258,1655868251,34229613,1459347982,20658300,937434079,21500200,899657015
12/23/2021,1222456895,39539084755,1206734995,38848763008,2465100,84320585,3426200,73618448,78726160,4680475265,83406260,4750207978,23208858,1224980363,33289558,1856271534
12/22/2021,967413089,30364725137,965457489,30444241164,2852700,94726536,5313500,117862872,33987147,1647674920,37713100,1775723466,24726900,1216563827,20495747,985862917.7
12/21/2021,813352000,25549582735,814771472,25562950833,2797600,129496577,3029400,98096554,27752300,1392313779,27647028,1428645435,26124028,1364278598,24578028,1345978867
12/20/2021,879986996,26262783168,872169496,25760830695,3478500,81571555,4247700,81182170,29858300,1317150768,38915600,1803108473,25872380,1132846774,23863380,1149230927
12/17/2021,986899558,29286716775,963644194,28728638173,1830200,58769751,3949200,98871138,36470700,1812808534,38565364,1670602747,55986100,3138708592,75027800,3798891594
12/16/2021,1008708639,28736220199,986562267,27762381616,2637000,83855494,3739400,110178267,28176028,1228573933,44192200,2044652661,28553000,1272515187,33580800,1403952269
12/15/2021,850953594,23536345873,854260194,23733468752,3981500,99543848,4549500,136546376,43261412,1796895302,30104800,1450108627,20150400,1200566207,29432412,1313227475
12/14/2021,1629587036,44826200594,1589457500,42879892831,5612400,160949152,3781700,77780113,62957850,2768576363,59320936,3061976773,30666700,1654046514,76263850,3390122906
12/13/2021,753871881,22561367697,756920075,22532548552,3403500,90661460,2603200,71118595,32157300,1241286108,27736938,1225727467,26779221,1269974648,28951689,1333895299
12/10/2021,711020740,20386342193,698410340,19744287662,1897700,47194350,5155700,103004052,26094400,1150910702,27861800,1319532833,19338807,823993805,26923807,1241616503
12/09/2021,568228954,16262532519,567060154,16480437535,1493000,48378167,1992500,64290697,29214400,1372044381,37600400,1503544726,29758200,1258342010,22041500,893024119
12/08/2021,686643598,19033830783,642326326,18220965677,1848500,54256294,2645100,75813928,21469151,953756266.3,60014400,1650384306,22514900,1075321256,27490323,1170000688
12/07/2021,651093570,18203824713,620368740,17998600095,2168600,53164789,1413800,44353766,21504500,1300697065,62349330,1808611712,38335100,1655915104,28969900,1362036098
12/06/2021,904000540,26983842621,917547440,27889221705,4567800,159165929,2564900,86690090,39865400,1948363370,30855200,1352085745,33354700,1601370950,30820900,1364745330
12/03/2021,949883177,29140623565,963445649,28892782527,2230900,86532259,2277000,66352407,73665700,2176324210,46393028,2009503834,15709413,859096483,29373513,1293937750
12/02/2021,694641492,21084623443,649150085,19541349827,1598800,51300629,4234700,98854697,14786800,652405285,38228500,1457911501,20193595,1145112799,39606795,1835326131
12/01/2021,769366361,23123087664,753261961,22466109231,3478200,113927766,3648900,100207772,36172256,1723682798,34335000,1311209761,25151900,1046681591,42922856,2129853055
11/30/2021,958569669,30366435283,932140527,29755393603,2174300,82347161,3738000,135340376,36223307,1552208764,44148119,1559334538,28479800,1664519204,45420430,2215441895
11/29/2021,871327504,27428342339,862028504,27123253204,3729700,102407244,7664700,304710112,29236700,1480944900,33320400,1431002857,43879100,1974991573,45159400,2127719883
11/26/2021,941072506,31258897328,890828510,29371829481,1857700,64402949,4829500,178066999,38024800,1724601391,36622896,1514360641,24327172,1624850709,73001272,3608495256
11/25/2021,880686175,27802808183,840222200,26403428778,2884700,70559387,10402000,378837910,42096868,1884840542,59196275,2325603134,30916586,1448806456,46763854,2099144746
11/24/2021,993241681,32094257273,955514189,30558979620,2152300,74150459,6106900,192288186,35816500,1669458520,47133392,2230265259,30783408,1533707716,53239408,2390040903
11/23/2021,784124494,23299468072,778287978,22948668738,2091700,56613842,4041800,137742108,22539725,1116527992,35041970,1694187306,31944200,1287755525,23328371,979767279
11/22/2021,1132262190,32400144127,1143941490,32861825963,2629700,76667939,3751700,132443336,40956710,1609757665,35935500,1651304885,49958000,2051944166,42177910,1492939713
11/19/2021,1387036928,40562385446,1376721900,39998452560,3746800,114199331,4356000,133280410,50823757,2163888664,40300828,1911727605,31857900,1470211058,52086657,2267223924
11/18/2021,978408100,31087621175,935910199,29089424519,2625700,90360325,4257300,121334382,29725349,1281693276,61263200,2808629215,37861042,2095446336,47189492,2535732996
11/17/2021,760337400,22676404862,762177500,22640396961,2058300,72843720,2219600,67918855,32586516,1537829097,27422300,1361307520,31545500,1505590463,34708316,1723044806
11/16/2021,1114157388,31090325497,1086193575,30185405976,2889300,74747569,3489800,98446218,30743901,1593654487,61153814,2709421796,41470300,1912968970,38423700,1678422533
11/15/2021,1064175250,30266777787,1056028900,30612011767,3788700,109611240,4145300,116362011,39346500,1950966723,47725850,1712141615,34450100,1669758779,33860500,1556599136
11/12/2021,839984908,23014971215,834475461,23077329125,3603200,80946789,2941600,77288233,25306500,1197422300,35438847,1351937317,36240112,1538220336,32278812,1325005966
11/11/2021,1125598545,33435567341,1095577217,32395639473,2692300,75198463,4764400,106734192,57342680,2740703765,60025328,2571341888,22186802,1079548059,47453382,2257302076
11/10/2021,880273284,26553464954,855393532,25416967947,2808600,70344678,4321900,104429852,34744960,1653947956,44778552,2019628892,20393090,811486036.1,33725950,1548216933
11/09/2021,924179250,26960887802,877436150,24705224528,5162000,96212749,4430000,110457383,20644700,896533298,65516300,3162141672,38071900,1898041393,40675400,1873851659
11/08/2021,913788541,26212801627,931645969,27233416459,2869000,70508996,4482600,118486444,63691328,2494787780,54828700,1983437452,42887000,2027096407,32278600,1469854455
11/05/2021,768713243,22790587018,781772293,23337845676,2416300,59679257,2833100,107742713,31726650,1382318400,24439900,1065392282,26130200,1339489836,19941100,1061093840
11/04/2021,820507574,24435864005,803063960,23816789157,1984900,49447686,2428400,74733404,30349334,1465400476,45449148,2013159294,40379700,1598618844,42280000,1644649156
11/03/2021,1344714108,38090153784,1334680877,38125532032,3285600,85066548,4950900,105982777,62495397,2776534627,73678328,3021601107,36254900,1743670241,33439900,1442309284
11/02/2021,907160252,25812255590,891105852,24878270078,3121200,90254483,4037600,134928507,35638500,1567289384,37823000,1334041610,23167011,962237615.5,36120511,2084796878
11/01/2021,1029214954,30717761360,984208158,28608822454,2563100,73614852,3605700,114197863,30517900,1452797086,53355296,2300608053,24930850,1084827568,46057650,2305372496
10/29/2021,842128210,24658688143,836842408,24810180914,3265200,90302120,4057600,95142300,47372465,2019563027,57261480,1930474410,38292600,1684271424,32896987,1617027089
10/28/2021,726933029,21306466906,757643229,22849571477,1990300,61425088,2837300,77818040,49303190,2115611197,32061190,1199013275,43633900,2007926444,29318700,1365026843
10/27/2021,783290870,22565494882,834138870,25478058921,3171700,76337516,1428800,46264156,67682184,3425753196,39178700,1540795818,53764600,2355466181,33162984,1357932880
10/26/2021,644620401,18373138116,642902273,18236962673,1604800,45128150,2257000,45307594,36804100,1414977421,41236028,1490514296,25073900,908307453,21707900,968766577
10/25/2021,810386221,24011272367,795174521,23319331480,1896200,51431644,2356500,63984122,33816300,1779189077,30778800,1256741264,21344235,954188935.5,39133135,2156025158
10/22/2021,730969372,19446061454,712981072,19226173383,1581700,53311502,2135300,45611186,19558800,790400411,24839600,796813904,17722200,1010737912,29876100,1231891206
10/21/2021,635653740,18780794345,594124668,16753003810,1493600,49541028,1579200,29832828,22608528,879697593,50503400,2119163243,24363500,1079783101,37912100,1887816186
10/20/2021,746513260,20317773089,722390060,19366475233,2787700,69325097,1298300,28471310,39219800,1902963307,40376600,1491521183,29658794,1399559579,54114594,2803153346
10/19/2021,556725805,16878700791,537207305,15967691019,2151100,58880384,1922900,42572268,22687654,1077935811,35199300,1521621305,27094800,1387811314,34329854,1871443708
10/18/2021,707112328,20846896493,674645300,19855189543,2624600,52995953,2737000,81545247,36534637,1450089435,59094865,1836426493,26498492,1154030188,36292892,1730850786
10/15/2021,768191825,21455573068,764740185,21632048009,1806800,57536879,1643300,43905511,37363060,1480025749,40647500,1388492938,30382200,1329414708,30712900,1258103946
10/14/2021,610406130,18208399843,597467630,17231555373,1645400,43070726,1368900,33408815,39578284,1819628745,44145700,2153880219,49808700,1918378133,58456284,2570633040
10/13/2021,546496771,15419445205,549094321,15703381154,1822300,56551883,2530200,44720939,41420440,1925832558,29980390,1123147513,20242980,949277342.4,28377580,1479857382
10/12/2021,631304649,18393563640,633153312,18567384572,3656300,83383903,3190000,65154899,34463388,1174549834,30737925,961632195.3,37045549,1964174103,39388649,2021499814
10/11/2021,656105077,19044068901,682166921,20483353762,1988400,55801854,1400000,36701588,38594850,1784395833,22362650,768556401,32812144,1415193647,23570900,1010848484
10/08/2021,558743536,15585076294,546167036,15466376755,2542600,72134912,2172000,59262821,24077640,979718013,28532740,968727602,15765300,829733163,24257300,972295204
10/07/2021,609563136,17513728499,596323256,16859203489,1543900,39327510,2393100,56599486,34717320,1099557509,33492900,1175383206,20667460,844084431,34282560,1405511768
10/06/2021,566988745,16971501330,546767945,16325463255,1063200,30904197,2162500,57140720,24352900,1122601777,31930300,1243287995,19829219,939562139.4,31373319,1438677473
10/05/2021,535622646,15716997925,504160076,15336549165,1002400,31188163,1715700,55697725,30627703,1246929114,73769400,2186613284,43790861,1939731980,31398434,1355987008
10/04/2021,659854366,20238386810,654200266,20389980380,2538300,56817811,3197100,117609052,32500700,1427958229,28453400,933935573,17417500,806197806,26460100,1087835651
10/01/2021,558822637,16985602159,543367037,16607905622,2262400,60909351,2492500,66154183,34877454,1175094726,38134754,1009386101,115476567,4512383103,127444767,5050543433
09/30/2021,409581898,12735323501,396802498,12514188108,1107400,37753058,2082900,64478488,22603600,885927394,28848800,927469434,24440800,1220869935,29999500,1373737858
09/29/2021,538827724,14955557223,516678824,14445947579,1563900,39137406,2072900,60245759,23640527,1027861475,31163800,1023972270,16122100,703802634,30238727,1196193130
09/28/2021,534221513,15105242596,566623813,16417096222,2180000,62171592,1982600,52014350,30384557,1382193219,14342400,556131963,36270900,1506244098,20108157,1030608970
09/27/2021,702420230,19001008589,689857595,18676945135,2224100,51192742,1892400,55648962,26443200,1000945603,31762400,1062314908,24094497,1360397822,31669632,1618635751
09/24/2021,604786441,16197836174,604810841,15981238370,1807600,57923121,1921000,39463711,18370037,666865343.6,26791900,1032932030,29731300,1182110519,21171637,1051101047
09/23/2021,920954739,20810064985,902323639,20234610865,3307000,60739914,3125400,67313911,24077300,997342543,31354400,1200304490,21385800,1122439332,32921400,1488357508
09/22/2021,714264596,16954732781,675949280,15946131953,2195300,47264012,2483600,71028742,20396030,800902368.5,45921146,1606555190,17191000,933888066.3,29692900,1113071343
09/21/2021,772693500,20868040394,761666500,20498184361,2512900,51708896,3198300,97034486,38311600,1325242424,35186200,1246276581,22142500,992383701,35609500,1395879987
09/20/2021,803296800,21974422806,803028440,21999145756,2107900,45952994,2617500,56152600,33023340,1269100410,33817200,1290216798,20268300,905595957.5,19233200,849557013.5
09/17/2021,728610520,21252863099,687004040,19957174969,1649500,46761449,2317000,66235088,43709571,1726765441,36226950,1328807547,47892000,2696554558,96313601,4370726942
09/16/2021,520817400,15206696669,507364040,14048971170,1289800,49163894,2220300,107300039,24885040,1129261735,21043200,963996333,29047100,1588818962,45411800,2853673718
09/15/2021,604898360,15998519663,609649320,16253058932,1981300,54693810,2597400,85472493,27142290,1134122744,20127040,863430616,27485400,1585995280,29133590,1571369456
09/14/2021,629506820,15992621824,635179120,16257811859,2653900,49173218,2384200,86245505,41540700,1803393133,19763000,783596777,25385781,1390293034,41760881,2107827068
09/13/2021,679461740,19539382201,682767600,19867279079,1529300,43229122,2151500,90083056,35910880,1601967705,24132220,841450488,26094100,1506708030,33944700,1892474435
9/10/2021,516184695,16343837121,504153995,15270761085,1650700,44750985,2007600,51858705,22069700,922708991,22739500,1244881157,25936800,1607719462,36940800,2351515612
9/09/2021,559131019,17112205965,539961659,15958773698,1866700,59088192,1619000,45967614,25768400,1026388977,38568005,1665795119,22468400,1030566310,29085855,1557713014
9/08/2021,553852712,17194603891,538709012,16128409538,1045000,40202114,2702600,74503620,19073500,761900774,30664500,1345507959,30979300,1329676657,32874400,1777962319
9/07/2021,782507150,23421988809,758045518,22245548940,2043300,56343360,1641000,49000148,31781028,1548786031,41843850,1899286897,27249800,1269170334,42050910,2102452549
9/06/2021,826877293,24225639042,837739882,24075120316,3934900,82507445,2293500,56526800,45255141,1827717246,41463101,1686313792,42219200,1620878026,36790051,1938780850
9/01/2021,601905790,18281336064,585346590,16796820863,1598000,46794278,2255600,55438707,40382500,2033427917,50257600,2900539891,53308734,3614867449,59335234,4223626247
08/31/2021,658097655,19743405153,649485445,19427687861,1812600,62414283,1681500,43687939,21208000,1239120329,31477510,1364667765,33107000,1507917701,31580800,1716813901
08/30/2021,579376558,17755940117,565261457,17357176514,1766300,56528339,1726500,53026475,35318709,1554267124,42529010,1562489224,36931638,1616549076,43876238,2010592443
08/27/2021,576331857,17877375369,574206593,18038950328,1737300,46347268,3565200,59052248,41965497,2200833626,43199961,1653750565,28595500,1112762708,27658400,1485565830
08/26/2021,456521343,14797530120,446603216,14566826682,1264300,37212478,1367100,36086107,23868800,1466417732,29762645,1294464768,35261800,1327190857,39183282,1730973630
08/25/2021,447050948,13549592750,448159321,13101032194,1589900,48513704,822000,27390992,37761852,1991483290,40484327,2430266582,25566183,1052258499,22503235,1083158475
08/24/2021,622138376,18930021058,629362990,19304881788,2454300,67387841,1471500,45506862,44781400,2874967475,40993836,2632757860,32450455,1428185858,29996205,1317415722
08/23/2021,695277900,21499527521,701630100,21812600165,2315100,70857965,2435500,87104025,57159610,2713554820,39063200,2019090749,30596100,1349232092,42219910,1714377459
08/20/2021,1095481031,32943112634,1094480077,33309677125,2808100,82469094,4303400,98733072,70770108,3792995471,52981122,2653212820,26722200,1292456032,44016840,2049410214
08/19/2021,618891887,19567838276,584007494,18060152735,1568600,47512760,2354700,57331739,46841921,2752200949,68660914,3591011918,52223145,2935397219,64502445,3594452812
08/18/2021,627602300,21775542143,596404000,19878490953,1655900,56206667,1901300,58255285,37336700,1596380274,33276400,1611467075,15487908,801102151.1,50501108,2681017922
08/17/2021,707381579,23305739514,665606179,21258222148,1479700,53094884,1975700,70828191,34465300,1291055689,54070700,1954353423,18039000,936049272,39713000,2302535597
08/16/2021,851146365,27711743815,804820625,25940559552,1465100,56265222,1790300,55978788,37893600,1636597852,64408840,2449320341,21342900,1094211529,40828200,2052959737
08/13/2021,1355643340,43107869178,1303199800,40755758986,3953300,126612935,3777800,128550102,44664060,2236858756,69955400,2951774900,51267392,2817568829,78595092,4452825710
8/12/2021,681025100,20262190550,654320800,19385786858,2295200,79397712,1636300,50522848,19733410,846333460.4,44683300,1578704304,20440340,962275352,22853650,1135183064
8/11/2021,727464497,23395994806,698079297,21828889176,1876000,57957188,1501400,40973892,35039755,1203565047,41412800,2028375843,21788900,1140684939,45175655,1899963069
8/10/2021,645186380,20101082500,607566480,18550528465,1202200,44317381,1508200,57882910,27614690,1096494115,46362690,2058386921,22553000,1312437026,41118900,1887532726
8/09/2021,609961341,19435859809,594269341,18981309360,1711300,52870244,2430200,55412463,27903700,1316666638,44857100,1881713216,28950400,1410570087,26965400,1297531739
8/06/2021,658479477,19626913926,654657177,19308717552,1792200,60900164,1524300,38905270,26621900,1338693045,30974400,1692972827,24424700,1066676514,24162400,1052588000
8/05/2021,525784500,15263100052,559110100,16123873986,1256700,44105225,1496800,34170892,39984500,1241263184,26754900,1484358522,45463180,2218358729,25127080,1124423790
8/04/2021,553442530,16876655979,579313630,17739392060,1724800,47419219,1317800,40937040,48144673,2077987716,42035917,2032696641,40645500,1942098928,21290156,1131136101
8/03/2021,557511019,17990405527,563288419,17762076777,1288600,42637453,1471600,55947608,36198108,1449924598,38537000,1835631761,30592025,1337730913,22292733,1167042345
8/02/2021,549123818,16977703697,534541835,16446773330,1824300,43606977,1386500,39498749,18457600,735094991,40836953,1562357802,29484200,1406852593,22124630,1114628377
07/30/2021,530180000,16859859311,547907900,17328495605,1165600,37701157,1818000,49453320,64284800,2691939984,55216800,2673013174,34275200,1855261330,24962900,1393799683
07/29/2021,405223062,13072343808,382968262,11977782973,1337700,37192916,1412500,28881859,28285900,1122518320,42331800,2144257390,43645900,1575789417,51780000,1656922239
07/28/2021,357652409,11091992861,360178609,11094865641,1689400,32233143,597800,22009768,21455760,900086329,20075600,958330845,16023800,767945177,15969360,717051256
07/27/2021,474843868,14764608272,465537122,13951509414,5461300,138253131,1208300,47246197,37893054,1284321467,55046300,2382904324,36849200,2114723202,33255700,1920246137
07/26/2021,441839873,13182149349,444716726,13286351318,6587248,167660713.8,1192000,37389807,27165700,1053831433,21277795,878726783,20969500,1157399839,29375800,1358573427
07/23/2021,524891635,16804253045,498383937,15453412442,5951000,170263267,1061600,32237078,20344300,895048171,42838802,2035477286,20755415,1163954321,29658011,1512391999
