time,index,Sản xuất Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí",Hóa chất,Lâm nghiệp và Giấy,Kim loại,Khai khoáng,Xây dựng và Vật liệu,Hàng công nghiệp,Điện tử & Thiết bị điện,Công nghiệp nặng,Vận tải,Tư vấn & Hỗ trợ Kinh doanh,Ô tô và phụ tùng,Bia và đồ uống,Sản xuất thực phẩm,Hàng gia dụng,Hàng hóa giải trí,Hàng cá nhân,Thuốc lá,Thiết bị và Dịch vụ Y tế,Dược phẩm,Phân phối thực phẩm & dược phẩm,Bán lẻ,Truyền thông,Du lịch & Giải trí,Viễn thông cố định,Viễn thông di động,Sản xuất & Phân phối Điện,Nước & Khí đốt,Ngân hàng,Bảo hiểm phi nhân thọ,Bảo hiểm nhân thọ,Bất động sản,Dịch vụ tài chính,Phần mềm & Dịch vụ Máy tính,Thiết bị và Phần cứng
2025-08-21,33085.206,79.0,294.637,1372.9640000000002,406.187,480.9829999999999,966.7989999999999,4744.967999999997,449.77699999999993,681.1579999999999,441.512,2801.5049999999983,754.6339999999999,293.789,1329.331,3061.478000000001,214.128,41.6,1100.349,73.25,179.741,1546.532,178.70000000000002,551.6410000000001,1012.527,769.226,134.624,126.41999999999999,1424.191,1806.6999999999998,732.2429999999999,273.06300000000005,60.0,2350.166,1918.738,274.504,158.14099999999996
2025-08-22,32713.774999999998,75.60000000000001,285.346,1352.7100000000003,412.75,472.79699999999997,946.6169999999997,4701.012000000001,455.008,673.775,439.029,2745.411,746.1969999999999,318.51800000000003,1321.453,3039.8459999999995,214.161,40.95,1101.75,72.972,179.113,1536.845,168.2,544.223,1012.324,757.8750000000001,134.024,125.029,1414.7779999999996,1802.2659999999998,710.119,266.79200000000003,57.1,2300.3660000000004,1863.0180000000003,269.05,156.75099999999998
2025-08-25,32597.237,73.5,287.11300000000006,1348.6080000000004,416.26,472.57399999999996,939.7189999999997,4687.835000000003,444.11699999999996,665.629,436.30799999999994,2732.0999999999995,749.082,321.454,1341.5130000000001,3045.6679999999997,214.20600000000002,39.8,1097.6560000000002,74.422,178.97299999999998,1546.6039999999996,153.9,539.5969999999999,1004.048,761.5010000000001,131.244,125.027,1420.1739999999998,1806.451,674.648,266.966,58.5,2263.736,1852.078,268.382,157.84399999999997
2025-08-26,32917.301,75.5,295.027,1364.7350000000001,406.66999999999996,482.0559999999999,935.9879999999999,4733.545000000001,442.392,677.5059999999999,437.25600000000003,2753.338999999999,752.4399999999999,319.34700000000004,1325.446,3063.5909999999994,215.833,40.35,1108.253,72.872,179.24699999999999,1550.3950000000002,159.3,552.028,1021.5740000000001,766.2149999999999,134.54399999999998,125.82,1422.786,1802.895,698.356,267.40299999999996,60.5,2325.996,1920.113,269.404,158.579
2025-08-27,32997.267,74.4,292.46599999999995,1371.0909999999997,405.5799999999999,479.30999999999995,948.2289999999998,4732.843,445.57599999999996,678.6729999999999,436.173,2764.094,751.885,321.56100000000004,1330.4099999999999,3069.473,215.603,41.1,1106.411,73.743,180.13400000000001,1557.1789999999999,163.3,554.155,1023.397,771.7440000000001,131.77999999999997,127.01,1420.2150000000001,1800.065,698.3669999999998,267.88599999999997,59.7,2347.773,1922.4959999999999,276.741,156.704
2025-08-28,33039.338,75.2,291.529,1371.6860000000001,396.578,479.6329999999999,950.7789999999998,4737.036000000002,446.462,679.165,437.34299999999996,2770.7079999999996,751.169,317.5,1325.2949999999998,3055.689,215.49,40.8,1107.41,73.743,185.568,1564.736,178.10000000000002,552.903,1022.167,767.8839999999999,132.98,126.71600000000001,1417.4220000000003,1800.3799999999999,701.818,269.267,60.5,2340.6260000000007,1960.7020000000002,276.2819999999999,158.072
2025-08-29,33061.051,74.7,284.33299999999997,1375.6970000000003,396.562,483.40099999999995,943.2169999999999,4754.780000000002,448.071,678.3850000000001,437.69000000000005,2753.2239999999997,758.822,317.836,1333.7749999999999,3055.709,215.35999999999999,39.3,1104.45,74.022,186.045,1571.7599999999995,164.1,551.445,1013.069,764.726,135.118,125.72200000000001,1405.4820000000002,1815.042,707.3009999999999,271.483,58.9,2342.4539999999997,1989.2329999999997,273.214,156.62299999999996
2025-09-03,33175.091,76.39999999999999,287.443,1377.564,398.653,491.0569999999999,956.9869999999999,4780.951999999999,448.29200000000003,679.3710000000001,436.10600000000005,2758.933999999999,763.7520000000001,324.193,1335.3830000000003,3053.612000000001,216.56,39.5,1109.234,73.629,186.21099999999998,1572.379,157.2,549.405,1033.018,761.3790000000001,135.618,127.015,1411.6210000000003,1816.79,706.745,268.71799999999996,58.4,2365.9249999999997,1986.337,274.63599999999997,156.07199999999997
2025-09-04,33315.104,76.3,288.558,1384.4840000000004,397.183,489.62399999999997,963.0869999999999,4796.9890000000005,450.112,682.835,436.21500000000003,2752.0319999999997,760.098,326.5,1339.082,3078.617,219.86,40.5,1116.1009999999997,73.47200000000001,185.991,1581.54,178.0,552.3629999999999,1028.393,758.6060000000001,135.318,129.303,1415.4940000000004,1815.849,714.312,269.206,60.5,2374.589,2009.7839999999997,276.614,157.59300000000002
2025-09-05,33269.618,75.95,289.03999999999996,1382.7340000000002,409.23900000000003,484.209,964.3340000000001,4786.4019999999955,452.819,690.6450000000002,437.321,2731.154,759.336,326.265,1338.8450000000003,3067.492,218.27,41.35,1123.4800000000002,73.522,186.311,1594.7149999999997,178.2,549.708,1031.643,762.7860000000002,135.81799999999998,127.80799999999999,1414.6299999999999,1826.513,697.992,270.12899999999996,58.5,2358.395,1991.0859999999998,276.614,156.363
